entry_time,exit_time,side,entry,exit,stop_loss,take_profit,pnl_points,bars_held,exit_reason
2025-06-07 18:00:00+00:00,2025-06-08 08:00:00+00:00,short,105359.5,105264.69,106359.5,105264.69,94.81,7,take_profit
2025-06-10 06:00:00+00:00,2025-06-10 12:00:00+00:00,short,109271.0,108914.12,110271.0,108914.12,356.88,3,take_profit
2025-06-11 02:00:00+00:00,2025-06-11 08:00:00+00:00,short,109573.0,109255.3,110573.0,109255.3,317.7,3,take_profit
2025-06-14 02:00:00+00:00,2025-06-14 06:00:00+00:00,short,105430.5,104984.41,106430.5,104984.41,446.09,2,take_profit
2025-06-20 14:00:00+00:00,2025-06-20 14:00:00+00:00,short,105618.0,104741.17,106618.0,104741.17,876.83,0,take_profit
2025-06-23 10:00:00+00:00,2025-06-23 12:00:00+00:00,short,101533.0,100815.1,102533.0,100815.1,717.9,1,take_profit
2025-06-23 16:00:00+00:00,2025-06-23 16:00:00+00:00,short,101378.5,102378.5,102378.5,100582.12,-1000.0,0,stop_loss
2025-06-24 08:00:00+00:00,2025-06-24 16:00:00+00:00,short,104898.5,105898.5,105898.5,104684.07,-1000.0,4,stop_loss
2025-06-24 20:00:00+00:00,2025-06-25 02:00:00+00:00,short,105592.5,106592.5,106592.5,105517.48,-1000.0,3,stop_loss
2025-06-25 16:00:00+00:00,2025-06-26 02:00:00+00:00,short,106994.0,107994.0,107994.0,107073.66,-1000.0,5,stop_loss
2025-07-03 00:00:00+00:00,2025-07-03 08:00:00+00:00,short,108811.0,109811.0,109811.0,108748.79,-1000.0,4,stop_loss
2025-07-03 12:00:00+00:00,2025-07-03 12:00:00+00:00,short,109562.5,108890.76,110562.5,108890.76,671.74,0,take_profit
2025-07-07 02:00:00+00:00,2025-07-07 06:00:00+00:00,short,108978.0,108686.11,109978.0,108686.11,291.89,2,take_profit
2025-07-08 20:00:00+00:00,2025-07-09 02:00:00+00:00,short,108734.0,108457.58,109734.0,108457.58,276.42,3,take_profit
2025-07-11 22:00:00+00:00,2025-07-12 12:00:00+00:00,short,117597.0,117390.11,118597.0,117390.11,206.89,7,take_profit
2025-07-13 22:00:00+00:00,2025-07-14 02:00:00+00:00,short,118551.0,119551.0,119551.0,118503.16,-1000.0,2,stop_loss
2025-07-14 12:00:00+00:00,2025-07-14 14:00:00+00:00,short,121486.5,120436.69,122486.5,120436.69,1049.81,1,take_profit
2025-07-16 14:00:00+00:00,2025-07-16 14:00:00+00:00,short,118663.5,119663.5,119663.5,117910.2,-1000.0,0,stop_loss
2025-07-17 20:00:00+00:00,2025-07-17 20:00:00+00:00,short,118961.0,119961.0,119961.0,118263.93,-1000.0,0,stop_loss
