entry_time,exit_time,entry,exit,stop_loss,take_profit,pnl,bars,reason
2026-02-06 07:00:00+00:00,2026-02-06 07:00:00+00:00,64953.5,65453.5,65453.5,64225.34067553745,-500.0,0,stop_loss
2026-02-06 21:00:00+00:00,2026-02-06 22:00:00+00:00,69984.5,70484.5,70484.5,69318.52031352241,-500.0,1,stop_loss
2026-02-07 00:00:00+00:00,2026-02-07 04:00:00+00:00,70547.0,71047.0,71047.0,70054.40449427682,-500.0,4,stop_loss
2026-02-07 22:00:00+00:00,2026-02-07 23:00:00+00:00,69466.0,68981.23371619242,69966.0,68981.23371619242,484.76628380757757,1,take_profit
2026-02-09 05:00:00+00:00,2026-02-09 06:00:00+00:00,70974.5,70476.27510502527,71474.5,70476.27510502527,498.22489497473,1,take_profit
2026-02-09 19:00:00+00:00,2026-02-09 19:00:00+00:00,70373.0,70873.0,70873.0,69573.47205306246,-500.0,0,stop_loss
2026-02-11 23:00:00+00:00,2026-02-11 23:00:00+00:00,67405.5,66891.71806441419,67905.5,66891.71806441419,513.7819355858082,0,take_profit
2026-02-12 13:00:00+00:00,2026-02-12 13:00:00+00:00,67835.5,68335.5,68335.5,67422.63345879069,-500.0,0,stop_loss
2026-02-13 04:00:00+00:00,2026-02-13 06:00:00+00:00,66526.0,66091.17032459204,67026.0,66091.17032459204,434.8296754079638,2,take_profit
2026-02-13 21:00:00+00:00,2026-02-14 05:00:00+00:00,68750.0,68740.27651665684,69250.0,68740.27651665684,9.723483343157568,8,take_profit
2026-02-15 09:00:00+00:00,2026-02-15 12:00:00+00:00,70412.0,69918.14999753801,70912.0,69918.14999753801,493.85000246198615,3,take_profit
2026-02-16 23:00:00+00:00,2026-02-17 02:00:00+00:00,68597.0,69097.0,69097.0,68371.00700565847,-500.0,3,stop_loss
2026-02-20 20:00:00+00:00,2026-02-20 23:00:00+00:00,67623.5,68123.5,68123.5,67537.52010420688,-500.0,3,stop_loss
2026-02-23 12:00:00+00:00,2026-02-23 14:00:00+00:00,66178.0,65757.97413769319,66678.0,65757.97413769319,420.02586230680754,2,take_profit
2026-02-25 22:00:00+00:00,2026-02-25 23:00:00+00:00,68884.5,67901.33774565489,69384.5,67901.33774565489,983.1622543451085,1,take_profit
2026-02-28 15:00:00+00:00,2026-02-28 15:00:00+00:00,64409.5,64909.5,64909.5,63990.40907500313,-500.0,0,stop_loss
2026-03-01 01:00:00+00:00,2026-03-01 01:00:00+00:00,66762.0,67262.0,67262.0,66097.81823775278,-500.0,0,stop_loss
2026-03-02 06:00:00+00:00,2026-03-02 06:00:00+00:00,66707.5,66113.12891665724,67207.5,66113.12891665724,594.3710833427613,0,take_profit
2026-03-03 20:00:00+00:00,2026-03-04 00:00:00+00:00,68406.5,67864.33540384921,68906.5,67864.33540384921,542.1645961507893,4,take_profit
2026-03-04 21:00:00+00:00,2026-03-04 22:00:00+00:00,72993.5,73493.5,73493.5,72587.59959424821,-500.0,1,stop_loss
2026-03-05 12:00:00+00:00,2026-03-05 13:00:00+00:00,72887.5,72346.76222070224,73387.5,72346.76222070224,540.7377792977641,1,take_profit
2026-03-09 07:00:00+00:00,2026-03-09 08:00:00+00:00,67245.0,67745.0,67745.0,66913.5790206021,-500.0,1,stop_loss
