entry_time,exit_time,entry,exit,stop_loss,take_profit,pnl,bars,reason
2026-05-21 19:00:00+00:00,2026-05-22 00:00:00+00:00,77352.5,77393.19786255684,78352.5,77393.19786255684,-40.697862556844484,5,take_profit
2026-05-24 13:00:00+00:00,2026-05-24 13:00:00+00:00,77078.0,76822.21628560055,78078.0,76822.21628560055,255.78371439945477,0,take_profit
2026-05-25 02:00:00+00:00,2026-05-25 12:00:00+00:00,76906.0,77245.57180604644,77906.0,77245.57180604644,-339.57180604644236,10,take_profit
2026-05-25 16:00:00+00:00,2026-05-25 19:00:00+00:00,77588.5,77394.21463255759,78588.5,77394.21463255759,194.28536744241137,3,take_profit
2026-05-26 12:00:00+00:00,2026-05-26 13:00:00+00:00,77155.0,76740.54544346985,78155.0,76740.54544346985,414.45455653015233,1,take_profit
2026-05-28 20:00:00+00:00,2026-05-29 02:00:00+00:00,73391.0,73353.65816892589,74391.0,73353.65816892589,37.341831074110814,6,take_profit
2026-06-03 07:00:00+00:00,2026-06-03 09:00:00+00:00,66956.0,66633.14077914196,67956.0,66633.14077914196,322.8592208580376,2,take_profit
2026-06-04 15:00:00+00:00,2026-06-04 17:00:00+00:00,63904.0,63164.22359800363,64904.0,63164.22359800363,739.7764019963724,2,take_profit
2026-06-07 11:00:00+00:00,2026-06-07 12:00:00+00:00,62349.5,61916.02945431174,63349.5,61916.02945431174,433.4705456882584,1,take_profit
2026-06-08 02:00:00+00:00,2026-06-08 05:00:00+00:00,63200.0,62544.962933385395,64200.0,62544.962933385395,655.0370666146046,3,take_profit
2026-06-08 09:00:00+00:00,2026-06-08 12:00:00+00:00,63106.5,62853.48449312219,64106.5,62853.48449312219,253.01550687781128,3,take_profit
2026-06-08 16:00:00+00:00,2026-06-08 17:00:00+00:00,63752.0,63280.753644363955,64752.0,63280.753644363955,471.24635563604534,1,take_profit
2026-06-10 17:00:00+00:00,2026-06-10 21:00:00+00:00,62201.5,61488.899547936686,63201.5,61488.899547936686,712.6004520633142,4,take_profit
2026-06-11 21:00:00+00:00,2026-06-12 05:00:00+00:00,63367.5,63318.74803245683,64367.5,63318.74803245683,48.751967543168576,8,take_profit
2026-06-12 11:00:00+00:00,2026-06-12 12:00:00+00:00,63671.0,63364.14654217426,64671.0,63364.14654217426,306.8534578257386,1,take_profit
2026-06-12 16:00:00+00:00,2026-06-12 20:00:00+00:00,63564.0,63479.07789555672,64564.0,63479.07789555672,84.92210444327793,4,take_profit
2026-06-14 11:00:00+00:00,2026-06-14 12:00:00+00:00,64491.0,64332.889145016015,65491.0,64332.889145016015,158.1108549839846,1,take_profit
2026-06-15 03:00:00+00:00,2026-06-15 09:00:00+00:00,65436.5,65487.42598393831,66436.5,65487.42598393831,-50.92598393830849,6,take_profit
2026-06-15 18:00:00+00:00,2026-06-15 19:00:00+00:00,66828.0,66447.61919014508,67828.0,66447.61919014508,380.3808098549198,1,take_profit
2026-06-16 08:00:00+00:00,2026-06-16 13:00:00+00:00,66349.0,66190.79801954085,67349.0,66190.79801954085,158.20198045915458,5,take_profit
2026-06-18 09:00:00+00:00,2026-06-18 10:00:00+00:00,64375.5,64057.1752533832,65375.5,64057.1752533832,318.32474661680317,1,take_profit
2026-06-19 17:00:00+00:00,2026-06-20 08:00:00+00:00,62950.5,63423.0213674244,63950.5,63423.0213674244,-472.5213674244005,15,take_profit
2026-06-20 18:00:00+00:00,2026-06-21 07:00:00+00:00,63817.5,64160.18236517804,64817.5,64160.18236517804,-342.68236517804326,13,take_profit
2026-06-22 03:00:00+00:00,2026-06-22 13:00:00+00:00,64232.0,65232.0,65232.0,64333.8127310418,-1000.0,10,stop_loss
2026-06-22 15:00:00+00:00,2026-06-22 16:00:00+00:00,64954.5,64513.23349590826,65954.5,64513.23349590826,441.2665040917418,1,take_profit
2026-06-24 23:00:00+00:00,2026-06-25 07:00:00+00:00,60841.5,61841.5,61841.5,61148.11808149699,-1000.0,8,stop_loss
2026-06-25 23:00:00+00:00,2026-06-26 01:00:00+00:00,59816.0,59453.53441707778,60816.0,59453.53441707778,362.46558292221744,2,take_profit
2026-06-26 05:00:00+00:00,2026-06-26 09:00:00+00:00,59906.5,59692.16280075755,60906.5,59692.16280075755,214.33719924245088,4,take_profit
2026-06-26 15:00:00+00:00,2026-06-26 18:00:00+00:00,59575.5,59563.238435391664,60575.5,59563.238435391664,12.261564608335902,3,take_profit
2026-06-28 10:00:00+00:00,2026-06-28 10:00:00+00:00,60236.5,60043.22081411209,61236.5,60043.22081411209,193.27918588791363,0,take_profit
2026-06-29 05:00:00+00:00,2026-06-29 05:00:00+00:00,59815.0,59374.01701835606,60815.0,59374.01701835606,440.9829816439378,0,take_profit
2026-06-29 07:00:00+00:00,2026-06-29 12:00:00+00:00,60058.5,59719.5050792935,61058.5,59719.5050792935,338.9949207065001,5,take_profit
2026-06-29 19:00:00+00:00,2026-06-30 00:00:00+00:00,60283.5,59992.742048552325,61283.5,59992.742048552325,290.7579514476747,5,take_profit
2026-07-01 06:00:00+00:00,2026-07-01 06:00:00+00:00,59129.0,58681.81563891194,60129.0,58681.81563891194,447.18436108806054,0,take_profit
2026-07-01 20:00:00+00:00,2026-07-01 22:00:00+00:00,60007.0,61007.0,61007.0,59907.75114120338,-1000.0,2,stop_loss
